 2868,  12,  12
 2869,  26,  26
 2870,  13,  13
 2871,  20,  20
 2872,  16,  16
 2873,  17,  17
 2874,  16,  16
 2875,  13,  13
 2876,  11,  11
 2877,  14,  14
 2878,  14,  14
 2879,  20,  20
 2880,  14,  14
 2881,   7,   7
 2882,  10,  10
 2883,  11,  11
 2884,  11,  11
 2885,   8,   8
 2886,  20,  20
 2887,  12,  12
 2888,  17,  17
 2889,  17,  17
 2890,   8,   8
 2891,   7,   7
 2892,  19,  19
 2893,  10,  10
 2894,   8,   8
 2895,   8,   8
 2896,  13,  13
 2897,  16,  16
 2898,  10,  10
 2899,  12,  12
 2900,  11,  11
 2901,  14,  14
 2902,   8,   8
 2903,  19,  19
 2904,  18,  18
 2905,  14,  14
 2906,  11,  11
 2907,   9,   9
 2908,  10,  10
 2909,  14,  14
 2910,  20,  20
 2911,   9,   9
 2912,  20,  20
 2913,  14,  14
 2914,  17,  17
 2915,  10,  10
 2916,   8,   8
 2917,  13,  13
 2918,  23,  23
 2919,  22,  22
 2920,   9,   9
 2921,   9,   9
 2922,  10,  10
 2923,   8,   8
 2924,  20,  20
 2925,  12,  12
 2926,   8,   8
 2927,  26,  26
 2928,  16,  16
 2929,  10,  10
 2930,   9,   9
 2931,  13,  13
 2932,  13,  13
 2933,  21,  21
 2934,   6,   6
 2935,  13,  13
 2936,  17,  17
 2937,  13,  13
 2938,  21,  21
 2939,  19,  19
 2940,  12,  12
 2941,  10,  10
 2942,  10,  10
 2943,  24,  24
 2944,  24,  24
 2945,  16,  16
 2946,  16,  16
 2947,  11,  11
 2948,  14,  14
 2949,  19,  19
 2950,  13,  13
 2951,  29,  29
 2952,  13,  13
 2953,  19,  19
 2954,  16,  16
 2955,  14,  14
 2956,  16,  16
 2957,  20,  20
 2958,  13,  13
 2959,  14,  14
 2960,  23,  23
 2961,  13,  13
 2962,  11,  11
 2963,   9,   9
 2964,  10,  10
 2965,   8,   8
 2966,   6,   6
 2967,  10,  10
 2968,  29,  29
 2969,  12,  12
 2970,  10,  10
 2971,   8,   8
 2972,  11,  11
 2973,  16,  16
 2974,  31,  31
 2975,   7,   7
 2976,   6,   6
 2977,  14,  14
 2978,   8,   8
 2979,  14,  14
 2980,  22,  22
 2981,  12,  12
 2982,  14,  14
 2983,  17,  17
 2984,  13,  13
 2985,  13,  13
 2986,  10,  10
 2987,  14,  14
 2988,  17,  17
 2989,   9,   9
 2990,  11,  11
 2991,  11,  11
 2992,   8,   8
 2993,  14,  14
 2994,  12,  12
 2995,  16,  16
 2996,  16,  16
 2997,  10,  10
 2998,  34,  34
 2999,  17,  17
 3000,  22,  22
 3001,  19,  19
 3002,  21,  21
 3003,  14,  14
 3004,  21,  21
 3005,   8,   8
 3006,  13,  13
 3007,  28,  28
 3008,  16,  16
 3009,  29,  29
 3010,  29,  29
 3011,  13,  13
 3012,  19,  19
 3013,  13,  13
 3014,  23,  23
 3015,  28,  28
 3016,  21,  21
 3017,   6,   6
 3018,  34,  34
 3019,  14,  14
 3020,  20,  20
 3021,  18,  18
 3022,  12,  12
 3023,  11,  11
 3024,  14,  14
 3025,  11,  11
 3026,  10,  10
 3027,  16,  16
 3028,  11,  11
 3029,  26,  26
 3030,   8,   8
 3031,  10,  10
 3032,  20,  20
 3033,  15,  15
 3034,  20,  20
 3035,  20,  20
 3036,  12,  12
 3037,  10,  10
 3038,  20,  20
 3039,  14,  14
 3040,  13,  13
 3041,  10,  10
 3042,  21,  21
 3043,  17,  17
 3044,  22,  22
 3045,  33,  33
 3046,  32,  32
 3047,  23,  23
 3048,  25,  25
 3049,   7,   7
 3050,  11,  11
 3051,  10,  10
 3052,   8,   8
 3053,   7,   7
 3054,  17,  17
 3055,  16,  16
 3056,   9,   9
 3057,  20,  20
 3058,  12,  12
 3059,  14,  14
 3060,  16,  16
 3061,  13,  13
 3062,  14,  14
 3063,  16,  16
 3064,  11,  11
 3065,  11,  11
 3066,  14,  14
 3067,  11,  11
 3068,  14,  14
 3069,  12,  12
 3070,  16,  16
 3071,  14,  14
 3072,  17,  17
 3073,  14,  14
 3074,  13,  13
 3075,   7,   7
 3076,  16,  16
 3077,   9,   9
 3078,  10,  10
 3079,  11,  11
 3080,  13,  13
 3081,  13,  13
 3082,  33,  33
 3083,  10,  10
 3084,  13,  13
 3085,  26,  26
 3086,  22,  22
 3087,  10,  10
 3088,  18,  18
 3089,  21,  21
 3090,  20,  20
 3091,  20,  20
 3092,  29,  29
 3093,  20,  20
 3094,   8,   8
 3095,  12,  12
 3096,  17,  17
 3097,  10,  10
 3098,  12,  12
 3099,  17,  17
 3100,  20,  20
 3101,  16,  16
 3102,  23,  23
 3103,  15,  15
 3104,  24,  24
 3105,  24,  24
 3106,  31,  31
 3107,  21,  21
 3108,  15,  15
 3109,  22,  22
 3110,  14,  14
 3111,  34,  34
 3112,  23,  23
 3113,  23,  23
 3114,  15,  15
 3115,  16,  16
 3116,   7,   7
 3117,  11,  11
 3118,  18,  18
 3119,   9,   9
 3120,   8,   8
 3121,  10,  10
 3122,  14,  14
 3123,   8,   8
 3124,  12,  12
 3125,  20,  20
 3126,  12,  12
 3127,   6,   6
 3128,   8,   8
 3129,  13,  13
 3130,   7,   7
 3131,  11,  11
 3132,   8,   8
 3133,  20,  20
 3134,  14,  14
 3135,  10,  10
 3136,  11,  11
 3137,   7,   7
 3138,   7,   7
 3139,  13,  13
 3140,   6,   6
 3141,  11,  11
 3142,  11,  11
 3143,  16,  16
 3144,   8,   8
 3145,  23,  23
 3146,  11,  11
 3147,  22,  22
 3148,  11,  11
 3149,   7,   7
 3150,  10,  10
 3151,  11,  11
 3152,  18,  18
 3153,  11,  11
 3154,  11,  11
 3155,   9,   9
 3156,   8,   8
 3157,  20,  20
 3158,  10,  10
 3159,  13,  13
 3160,  11,  11
 3161,   8,   8
 3162,  30,  30
 3163,  21,  21
 3164,  22,  22
 3165,   8,   8
 3166,  13,  13
 3167,   9,   9
 3168,   8,   8
 3169,   6,   6
 3170,  11,  11
 3171,   6,   6
 3172,   8,   8
 3173,   8,   8
 3174,   8,   8
 3175,   8,   8
 3176,   8,   8
 3177,  17,  17
 3178,   8,   8
 3179,  21,  21
 3180,  10,  10
 3181,  19,  19
 3182,  10,  10
 3183,  13,  13
 3184,  11,  11
 3185,   9,   9
 3186,  13,  13
 3187,  11,  11
 3188,  23,  23
 3189,   9,   9
 3190,  14,  14
 3191,  14,  14
 3192,   7,   7
 3193,   7,   7
 3194,   8,   8
 3195,   8,   8
 3196,  11,  11
 3197,  18,  18
 3198,   7,   7
 3199,   6,   6
 3200,  14,  14
 3201,   8,   8
 3202,   9,   9
 3203,  10,  10
 3204,  12,  12
 3205,   8,   8
 3206,  21,  21
 3207,  12,  12
 3208,  17,  17
 3209,  14,  14
 3210,  29,  29
 3211,  16,  16
 3212,  15,  15
 3213,  23,  23
 3214,  26,  26
 3215,  16,  16
 3216,  13,  13
 3217,  16,  16
 3218,  14,  14
 3219,  11,  11
 3220,  16,  16
 3221,  25,  25
 3222,  14,  14
 3223,  24,  24
 3224,  16,  16
 3225,  21,  21
 3226,  19,  19
 3227,  10,  10
 3228,  12,  12
 3229,  14,  14
 3230,  18,  18
 3231,  16,  16
 3232,  24,  24
 3233,  13,  13
 3234,  14,  14
 3235,  16,  16
 3236,  24,  24
 3237,  14,  14
 3238,  24,  24
 3239,  22,  22
 3240,  17,  17
 3241,  24,  24
 3242,  29,  29
 3243,  21,  21
 3244,  16,  16
 3245,  18,  18
 3246,  23,  23
 3247,  11,  11
 3248,  14,  14
 3249,   8,   8
 3250,  28,  28
 3251,  10,  10
 3252,  23,  23
 3253,  20,  20
 3254,  16,  16
 3255,  11,  11
 3256,   8,   8
 3257,  14,  14
 3258,  12,  12
 3259,  17,  17
 3260,  16,  16
 3261,  14,  14
 3262,  10,  10
 3263,  10,  10
 3264,  12,  12
 3265,  11,  11
 3266,  11,  11
 3267,  11,  11
 3268,  10,  10
 3269,   9,   9
 3270,  10,  10
 3271,  19,  19
 3272,   9,   9
 3273,  18,  18
 3274,  18,  18
 3275,  12,  12
 3276,  17,  17
 3277,  17,  17
 3278,  23,  23
 3279,  16,  16
 3280,  14,  14
 3281,  23,  23
 3282,  12,  12
 3283,  24,  24
 3284,   8,   8
 3285,  12,  12
 3286,  31,  31
 3287,   9,   9
 3288,  19,  19
 3289,  18,  18
 3290,   8,   8
 3291,  11,  11
 3292,  13,  13
 3293,  31,  31
 3294,  14,  14
 3295,  17,  17
 3296,  14,  14
 3297,   9,   9
 3298,  11,  11
 3299,   8,   8
 3300,  14,  14
 3301,  10,  10
 3302,  26,  26
 3303,  33,  33
 3304,   8,   8
 3305,   8,   8
 3306,  14,  14
 3307,   8,   8
 3308,  10,  10
 3309,  12,  12
 3310,  11,  11
 3311,   8,   8
 3312,  25,  25
 3313,  13,  13
 3314,  13,  13
 3315,  10,  10
 3316,  13,  13
 3317,  14,  14
 3318,   9,   9
 3319,   8,   8
 3320,   8,   8
 3321,  12,  12
 3322,  14,  14
 3323,   8,   8
 3324,   8,   8
 3325,  17,  17
 3326,  23,  23
 3327,  14,  14
 3328,  11,  11
 3329,  17,  17
 3330,  17,  17
 3331,  28,  28
 3332,  13,  13
 3333,   7,   7
 3334,  11,  11
 3335,  15,  15
 3336,  13,  13
 3337,  28,  28
 3338,  10,  10
 3339,  10,  10
 3340,  12,  12
 3341,  10,  10
 3342,  16,  16
 3343,  23,  23
 3344,  18,  18
 3345,  22,  22
 3346,  26,  26
 3347,  19,  19
 3348,  17,  17
 3349,  14,  14
 3350,  32,  32
 3351,  14,  14
 3352,  30,  30
 3353,  22,  22
 3354,  22,  22
 3355,  11,  11
 3356,  14,  14
 3357,  10,  10
 3358,  10,  10
 3359,  14,  14
 3360,  10,  10
 3361,  11,  11
 3362,  10,  10
 3363,  14,  14
 3364,   6,   6
 3365,  15,  15
 3366,  14,  14
 3367,   8,   8
 3368,   6,   6
 3369,   9,   9
 3370,   9,   9
 3371,   7,   7
 3372,  14,  14
 3373,   7,   7
 3374,  12,  12
 3375,  22,  22
 3376,   7,   7
 3377,  10,  10
 3378,  12,  12
 3379,   8,   8
 3380,   6,   6
 3381,  17,  17
 3382,   8,   8
 3383,  11,  11
 3384,  13,  13
 3385,  11,  11
 3386,   8,   8
 3387,  10,  10
 3388,  11,  11
 3389,  15,  15
 3390,   8,   8
 3391,   7,   7
 3392,   8,   8
 3393,   7,   7
 3394,   8,   8
 3395,  11,  11
 3396,  11,  11
 3397,   8,   8
 3398,  17,  17
 3399,   8,   8
 3400,  10,  10
 3401,   8,   8
 3402,  14,  14
 3403,   5,   5
 3404,   7,   7
 3405,  10,  10
 3406,   9,   9
 3407,   8,   8
 3408,   8,   8
 3409,   8,   8
 3410,  22,  22
 3411,  12,  12
 3412,   8,   8
 3413,  10,  10
 3414,   8,   8
 3415,   8,   8
 3416,  17,  17
 3417,  14,  14
 3418,   9,   9
 3419,  22,  22
 3420,  14,  14
 3421,   8,   8
 3422,  12,  12
 3423,  19,  19
 3424,  13,  13
 3425,  16,  16
 3426,  20,  20
 3427,  11,  11
 3428,  16,  16
 3429,  20,  20
 3430,  12,  12
 3431,  13,  13
 3432,   9,   9
 3433,  17,  17
 3434,  17,  17
 3435,  20,  20
 3436,  28,  28
 3437,  28,  28
 3438,  26,  26
 3439,  28,  28
 3440,  29,  29
 3441,   9,   9
 3442,  12,  12
 3443,  11,  11
 3444,  11,  11
 3445,  11,  11
 3446,  22,  22
 3447,  13,  13
 3448,  23,  23
 3449,  11,  11
 3450,  13,  13
 3451,  14,  14
 3452,  10,  10
 3453,  22,  22
 3454,  32,  32
 3455,  14,  14
 3456,  11,  11
 3457,   8,   8
 3458,   8,   8
 3459,   7,   7
 3460,  23,  23
 3461,  14,  14
 3462,  12,  12
 3463,  11,  11
 3464,  17,  17
 3465,  25,  25
 3466,  21,  21
 3467,  12,  12
 3468,  20,  20
 3469,  12,  12
 3470,  19,  19
 3471,  22,  22
 3472,  33,  33
 3473,  11,  11
 3474,  10,  10
 3475,   7,   7
 3476,   9,   9
 3477,   7,   7
 3478,   6,   6
 3479,   9,   9
 3480,  11,  11
 3481,  12,  12
 3482,  19,  19
 3483,  26,  26
 3484,  16,  16
 3485,  14,  14
 3486,  11,  11
 3487,  25,  25
 3488,  25,  25
 3489,   8,   8
 3490,   8,   8
 3491,   6,   6
 3492,  10,  10
 3493,  26,  26
 3494,  10,  10
 3495,  23,  23
 3496,  17,  17
 3497,  37,  37
 3498,  29,  29
 3499,  14,  14
 3500,  12,  12
 3501,   9,   9
 3502,   8,   8
 3503,  25,  25
 3504,  35,  35
 3505,  10,  10
 3506,   6,   6
 3507,  10,  10
 3508,   6,   6
 3509,   8,   8
 3510,   8,   8
 3511,  14,  14
 3512,   9,   9
 3513,  11,  11
 3514,   7,   7
 3515,  12,  12
 3516,   8,   8
 3517,  10,  10
 3518,  10,  10
 3519,   8,   8
 3520,   8,   8
 3521,   9,   9
 3522,   8,   8
 3523,  16,  16
 3524,   7,   7
 3525,  12,  12
 3526,   8,   8
 3527,  30,  30
 3528,  10,  10
 3529,  36,  36
 3530,  14,  14
 3531,  16,  16
 3532,  20,  20
 3533,   8,   8
 3534,   8,   8
 3535,  14,  14
 3536,  10,  10
 3537,  14,  14
 3538,  22,  22
 3539,  11,  11
 3540,   9,   9
 3541,  19,  19
 3542,  14,  14
 3543,  18,  18
 3544,  14,  14
 3545,  10,  10
 3546,  14,  14
 3547,  11,  11
 3548,  10,  10
 3549,  10,  10
 3550,  26,  26
 3551,  23,  23
 3552,  11,  11
 3553,  15,  15
 3554,  19,  19
 3555,  14,  14
 3556,  21,  21
 3557,  25,  25
 3558,  20,  20
 3559,  30,  30
 3560,  20,  20
 3561,   7,   7
 3562,  14,  14
 3563,  22,  22
 3564,  18,  18
 3565,  12,  12
 3566,  23,  23
 3567,  10,  10
 3568,  12,  12
 3569,  10,  10
 3570,  22,  22
 3571,  20,  20
 3572,  22,  22
 3573,  23,  23
 3574,  13,  13
 3575,  13,  13
 3576,  17,  17
 3577,  25,  25
 3578,  16,  16
 3579,  23,  23
 3580,  14,  14
 3581,  29,  29
 3582,  31,  31
 3583,  46,  46
 3584,  20,  20
 3585,  19,  19
 3586,  22,  22
 3587,  22,  22
 3588,  46,  46
 3589,  12,  12
 3590,   7,   7
 3591,   9,   9
 3592,  10,  10
 3593,  11,  11
 3594,  15,  15
 3595,   7,   7
 3596,   7,   7
 3597,  11,  11
 3598,  37,  37
 3599,  36,  36
 3600,  17,  17
 3601,   9,   9
 3602,  12,  12
 3603,  20,  20
 3604,  16,  16
 3605,  20,  20
 3606,   8,   8
 3607,  12,  12
 3608,   7,   7
 3609,  28,  28
 3610,  31,  31
 3611,  22,  22
 3612,  17,  17
 3613,  17,  17
 3614,  17,  17
 3615,  22,  22
 3616,  11,  11
 3617,  10,  10
 3618,  14,  14
 3619,  21,  21
 3620,  19,  19
 3621,  16,  16
 3622,   8,   8
 3623,  20,  20
 3624,  28,  28
 3625,  14,  14
 3626,  19,  19
 3627,  10,  10
 3628,  19,  19
 3629,  24,  24
 3630,  19,  19
 3631,  27,  27
 3632,  16,  16
 3633,  19,  19
 3634,  21,  21
 3635,  17,  17
 3636,  20,  20
 3637,  38,  38
 3638,  14,  14
 3639,  17,  17
 3640,  14,  14
 3641,  20,  20
 3642,  11,  11
 3643,  14,  14
 3644,  17,  17
 3645,  13,  13
 3646,  14,  14
 3647,  20,  20
 3648,  32,  32
 3649,  13,  13
 3650,  20,  20
 3651,  25,  25
 3652,  16,  16
 3653,  22,  22
 3654,  28,  28
 3655,  34,  34
 3656,  12,  12
 3657,  21,  21
 3658,  24,  24
 3659,  20,  20
 3660,  17,  17
 3661,  20,  20
 3662,  20,  20
 3663,  46,  46
 3664,  34,  34
 3665,  20,  20
 3666,  11,  11
 3667,   7,   7
 3668,  17,  17
 3669,  23,  23
 3670,  23,  23
 3671,  11,  11
 3672,   8,   8
 3673,  10,  10
 3674,  11,  11
 3675,  10,  10
 3676,   8,   8
 3677,  17,  17
 3678,   8,   8
 3679,  10,  10
 3680,  12,  12
 3681,  10,  10
 3682,  11,  11
 3683,   7,   7
 3684,  14,  14
 3685,  10,  10
 3686,  11,  11
 3687,   8,   8
 3688,  20,  20
 3689,   9,   9
 3690,   8,   8
 3691,  14,  14
 3692,   8,   8
 3693,  13,  13
 3694,  20,  20
 3695,  23,  23
 3696,  29,  29
 3697,  16,  16
 3698,  14,  14
 3699,  16,  16
 3700,  20,  20
 3701,  12,  12
 3702,  21,  21
 3703,  10,  10
 3704,  15,  15
 3705,  28,  28
 3706,   9,   9
 3707,  10,  10
 3708,  19,  19
 3709,  17,  17
 3710,  13,  13
 3711,  15,  15
 3712,  28,  28
 3713,  16,  16
 3714,  26,  26
 3715,  25,  25
 3716,  12,  12
 3717,  10,  10
 3718,  10,  10
 3719,  11,  11
 3720,   8,   8
 3721,  11,  11
 3722,  19,  19
 3723,   6,   6
 3724,  16,  16
 3725,  11,  11
 3726,   9,   9
 3727,  10,  10
 3728,  12,  12
 3729,   7,   7
 3730,  10,  10
 3731,  14,  14
 3732,  10,  10
 3733,  13,  13
 3734,   8,   8
 3735,  25,  25
 3736,  10,  10
 3737,  19,  19
 3738,  12,  12
 3739,  14,  14
 3740,  10,  10
 3741,  14,  14
 3742,  29,  29
 3743,  10,  10
 3744,  29,  29
 3745,  20,  20
 3746,  23,  23
 3747,  22,  22
 3748,  17,  17
 3749,  24,  24
 3750,  20,  20
 3751,  17,  17
 3752,  19,  19
 3753,  31,  31
 3754,  21,  21
 3755,  34,  34
 3756,  14,  14
 3757,  22,  22
 3758,  31,  31
 3759,  19,  19
 3760,  13,  13
 3761,  34,  34
 3762,  10,  10
 3763,  15,  15
 3764,  23,  23
 3765,  28,  28
 3766,  21,  21
 3767,  37,  37
 3768,  20,  20
 3769,  14,  14
 3770,  10,  10
 3771,  17,  17
 3772,  14,  14
 3773,  11,  11
 3774,  23,  23
 3775,  20,  20
 3776,  11,  11
 3777,  21,  21
 3778,  14,  14
 3779,  22,  22
 3780,  16,  16
 3781,  14,  14
 3782,   8,   8
 3783,  19,  19
 3784,  10,  10
 3785,  12,  12
 3786,  20,  20
 3787,   8,   8
 3788,  31,  31
 3789,  36,  36
 3790,  26,  26
 3791,  12,  12
 3792,  11,  11
 3793,  13,  13
 3794,   8,   8
 3795,   8,   8
 3796,   8,   8
 3797,  13,  13
 3798,  20,  20
 3799,  19,  19
 3800,   6,   6
 3801,  20,  20
 3802,   8,   8
 3803,  23,  23
 3804,  10,  10
 3805,  16,  16
 3806,  47,  47
 3807,  15,  15
 3808,  22,  22
 3809,  24,  24
 3810,  23,  23
 3811,   8,   8
 3812,  13,  13
 3813,  22,  22
 3814,  26,  26
 3815,  20,  20
 3816,  22,  22
 3817,  13,  13
 3818,  14,  14
 3819,  13,  13
 3820,  20,  20
 3821,  10,  10
 3822,  19,  19
 3823,  20,  20
 3824,  22,  22
 3825,  20,  20
 3826,  12,  12
 3827,  13,  13
 3828,  20,  20
 3829,  18,  18
 3830,  14,  14
 3831,  13,  13
 3832,  11,  11
 3833,  12,  12
 3834,  10,  10
 3835,  17,  17
 3836,  17,  17
 3837,  17,  17
 3838,  26,  26
 3839,  30,  30
 3840,  11,  11
 3841,  14,  14
 3842,  26,  26
 3843,   9,   9
 3844,  16,  16
 3845,  24,  24
 3846,  29,  29
 3847,  21,  21
 3848,  26,  26
 3849,  11,  11
 3850,  10,  10
 3851,  12,  12
 3852,  14,  14
 3853,  16,  16
 3854,  30,  30
 3855,  17,  17
 3856,  17,  17
 3857,  27,  27
 3858,  28,  28
 3859,  17,  17
 3860,  18,  18
 3861,  29,  29
 3862,  28,  28
 3863,  14,  14
 3864,  16,  16
 3865,  17,  17
 3866,  26,  26
 3867,  10,  10
 3868,  10,  10
 3869,  21,  21
 3870,  16,  16
 3871,  23,  23
 3872,  20,  20
 3873,  20,  20
 3874,  25,  25
 3875,  29,  29
 3876,  33,  33
 3877,  17,  17
 3878,  26,  26
 3879,  20,  20
 3880,  16,  16
 3881,  11,  11
 3882,  17,  17
 3883,  29,  29
 3884,  16,  16
 3885,  30,  30
 3886,  16,  16
 3887,  23,  23
 3888,  17,  17
 3889,  13,  13
 3890,  14,  14
 3891,   8,   8
 3892,  17,  17
 3893,  19,  19
 3894,  22,  22
 3895,  14,  14
 3896,  14,  14
 3897,  12,  12
 3898,  14,  14
 3899,  10,  10
 3900,   9,   9
 3901,  10,  10
 3902,   8,   8
 3903,  10,  10
 3904,  11,  11
 3905,  10,  10
 3906,   8,   8
 3907,  16,  16
 3908,  10,  10
 3909,  37,  37
 3910,  28,  28
 3911,  10,  10
 3912,  10,  10
 3913,  10,  10
 3914,  12,  12
 3915,  25,  25
 3916,   8,   8
 3917,  11,  11
 3918,  17,  17
 3919,  32,  32
 3920,  14,  14
 3921,   8,   8
 3922,  23,  23
 3923,  14,  14
 3924,  10,  10
 3925,  23,  23
 3926,   6,   6
 3927,  25,  25
 3928,  11,  11
 3929,   8,   8
 3930,   6,   6
 3931,  10,  10
 3932,   8,   8
 3933,   9,   9
 3934,  11,  11
 3935,   8,   8
 3936,  16,  16
 3937,   8,   8
 3938,  19,  19
 3939,  14,  14
 3940,   8,   8
 3941,  13,  13
 3942,  11,  11
 3943,  17,  17
 3944,   6,   6
 3945,  35,  35
 3946,   8,   8
 3947,  11,  11
 3948,   9,   9
 3949,  10,  10
 3950,  12,  12
 3951,  25,  25
 3952,  11,  11
 3953,  15,  15
 3954,  14,  14
 3955,  20,  20
 3956,  10,  10
 3957,  16,  16
 3958,  12,  12
 3959,  14,  14
 3960,  26,  26
 3961,  25,  25
 3962,  20,  20
 3963,   8,   8
 3964,  25,  25
 3965,  12,  12
 3966,  11,  11
 3967,  32,  32
 3968,  16,  16
 3969,  21,  21
 3970,  10,  10
 3971,  21,  21
 3972,  31,  31
 3973,  11,  11
 3974,  14,  14
 3975,  26,  26
 3976,  26,  26
 3977,  17,  17
 3978,  32,  32
 3979,  10,  10
 3980,   8,   8
 3981,  14,  14
 3982,  20,  20
 3983,  25,  25
 3984,  19,  19
 3985,  27,  27
 3986,  18,  18
 3987,  14,  14
 3988,  13,  13
 3989,  11,  11
 3990,  11,  11
 3991,  14,  14
 3992,  20,  20
 3993,  30,  30
 3994,  14,  14
 3995,  21,  21
 3996,  16,  16
 3997,  29,  29
 3998,  29,  29
 3999,  17,  17
 4000,  22,  22
 4001,  19,  19
 4002,  16,  16
 4003,  11,  11
 4004,   7,   7
 4005,  19,  19
 4006,  16,  16
 4007,  12,  12
 4008,  14,  14
 4009,  14,  14
 4010,  10,  10
 4011,  11,  11
 4012,  26,  26
 4013,  23,  23
 4014,  18,  18
 4015,  25,  25
 4016,  25,  25
 4017,  30,  30
 4018,  23,  23
 4019,  22,  22
 4020,  14,  14
 4021,  13,  13
 4022,  35,  35
 4023,  12,  12
 4024,  16,  16
 4025,  21,  21
 4026,  20,  20
 4027,  13,  13
 4028,  28,  28
 4029,  34,  34
 4030,  20,  20
 4031,  29,  29
 4032,  32,  32
 4033,  28,  28
 4034,  26,  26
 4035,  11,  11
 4036,  12,  12
 4037,  26,  26
 4038,  23,  23
 4039,  16,  16
 4040,  29,  29
 4041,   9,   9
 4042,   9,   9
 4043,  17,  17
 4044,  16,  16
 4045,  17,  17
 4046,  14,  14
 4047,  17,  17
 4048,  11,  11
 4049,   8,   8
 4050,  11,  11
 4051,  17,  17
 4052,  16,  16
 4053,  26,  26
 4054,  20,  20
 4055,  15,  15
 4056,  13,  13
 4057,  16,  16
 4058,  11,  11
 4059,  11,  11
 4060,  11,  11
 4061,  13,  13
 4062,  35,  35
 4063,  17,  17
 4064,  17,  17
 4065,  23,  23
 4066,  21,  21
 4067,  20,  20
 4068,  32,  32
 4069,  29,  29
 4070,  17,  17
 4071,   9,   9
 4072,  10,  10
 4073,  22,  22
 4074,  20,  20
 4075,  14,  14
 4076,   7,   7
 4077,  15,  15
 4078,  10,  10
 4079,  28,  28
 4080,  28,  28
 4081,  14,  14
 4082,  11,  11
 4083,  12,  12
 4084,  10,  10
 4085,  12,  12
 4086,  10,  10
 4087,  10,  10
 4088,  10,  10
 4089,  10,  10
 4090,   8,   8
 4091,  29,  29
 4092,  10,  10
 4093,   6,   6
 4094,  11,  11
 4095,   7,   7
 4096,  10,  10
 4097,  10,  10
 4098,   7,   7
 4099,  10,  10
 4100,   7,   7
 4101,  10,  10
 4102,   7,   7
 4103,   7,   7
 4104,  14,  14
 4105,  29,  29
 4106,  11,  11
 4107,   8,   8
 4108,  16,  16
 4109,  23,  23
 4110,  10,  10
 4111,  10,  10
 4112,   8,   8
 4113,  10,  10
 4114,  11,  11
 4115,   8,   8
 4116,  17,  17
 4117,  11,  11
 4118,  22,  22
 4119,  22,  22
 4120,  11,  11
 4121,  21,  21
 4122,  10,  10
 4123,  32,  32
 4124,  17,  17
 4125,  10,  10
 4126,  11,  11
 4127,  43,  43
 4128,   8,   8
 4129,   8,   8
 4130,   8,   8
 4131,   7,   7
 4132,  10,  10
 4133,  25,  25
 4134,  16,  16
 4135,  12,  12
 4136,  10,  10
 4137,  13,  13
 4138,  10,  10
 4139,  11,  11
 4140,  11,  11
 4141,  38,  38
 4142,  25,  25
 4143,  12,  12
 4144,  20,  20
 4145,  29,  29
 4146,   8,   8
 4147,   8,   8
 4148,  12,  12
 4149,   8,   8
 4150,   6,   6
 4151,  11,  11
 4152,   8,   8
 4153,  10,  10
 4154,   7,   7
 4155,  11,  11
 4156,  10,  10
 4157,   5,   5
 4158,   6,   6
 4159,   6,   6
 4160,   6,   6
 4161,   6,   6
 4162,  10,  10
 4163,   6,   6
 4164,  10,  10
 4165,   7,   7
 4166,  15,  15
 4167,  12,  12
 4168,  33,  33
 4169,  12,  12
 4170,   9,   9
 4171,  21,  21
 4172,  43,  43
 4173,   8,   8
 4174,  19,  19
 4175,  24,  24
 4176,  21,  21
 4177,  11,  11
 4178,   8,   8
 4179,  11,  11
 4180,  11,  11
 4181,  19,  19
 4182,  10,  10
 4183,   5,   5
 4184,   8,   8
 4185,  36,  36
 4186,  16,  16
 4187,   8,   8
 4188,  14,  14
 4189,  13,  13
 4190,  13,  13
 4191,  14,  14
 4192,  18,  18
 4193,  11,  11
 4194,  14,  14
 4195,  14,  14
 4196,   5,   5
 4197,   6,   6
 4198,   6,   6
 4199,  11,  11
 4200,  11,  11
 4201,  14,  14
 4202,  11,  11
 4203,  20,  20
 4204,  11,  11
 4205,  17,  17
 4206,  15,  15
 4207,  16,  16
 4208,  50,  50
 4209,   8,   8
 4210,  26,  26
 4211,   8,   8
 4212,   7,   7
 4213,   8,   8
 4214,   7,   7
 4215,   7,   7
 4216,   8,   8
 4217,   7,   7
 4218,   6,   6
 4219,   8,   8
 4220,  10,  10
 4221,  11,  11
 4222,   7,   7
 4223,   9,   9
 4224,   8,   8
 4225,   7,   7
 4226,  10,  10
 4227,   9,   9
 4228,  10,  10
 4229,   6,   6
 4230,  10,  10
 4231,  10,  10
 4232,  23,  23
 4233,  13,  13
 4234,  21,  21
 4235,  17,  17
 4236,  14,  14
 4237,  23,  23
 4238,  18,  18
 4239,  14,  14
 4240,  26,  26
 4241,  12,  12
 4242,  29,  29
 4243,  16,  16
 4244,  26,  26
 4245,  20,  20
 4246,  16,  16
 4247,  14,  14
 4248,  29,  29
 4249,  20,  20
 4250,   8,   8
 4251,  10,  10
 4252,  19,  19
 4253,  18,  18
 4254,  10,  10
 4255,  11,  11
 4256,  14,  14
 4257,  10,  10
 4258,  16,  16
 4259,  19,  19
 4260,  16,  16
 4261,  28,  28
 4262,  16,  16
 4263,  10,  10
 4264,  13,  13
 4265,  16,  16
 4266,  17,  17
 4267,  20,  20
